ticker,cik,filing_date,10k_link,long_term_outlook
SIAL,90185,2012-02-13,https://www.sec.gov/Archives/edgar/data/90185/000119312512056253/0001193125-12-056253.txt,1
PNR,77360,2001-03-19,https://www.sec.gov/Archives/edgar/data/77360/000095012401001379/0000950124-01-001379.txt,1
HBAN,49196,2012-02-17,https://www.sec.gov/Archives/edgar/data/49196/000119312512067565/0001193125-12-067565.txt,1
ALXN,899866,2013-02-19,https://www.sec.gov/Archives/edgar/data/899866/000089986613000060/0000899866-13-000060.txt,1
CELG,816284,2016-02-11,https://www.sec.gov/Archives/edgar/data/816284/000162828016011012/0001628280-16-011012.txt,0
VNO,899689,2005-02-25,https://www.sec.gov/Archives/edgar/data/899689/000110465905008245/0001104659-05-008245.txt,1
RRC,315852,2005-03-02,https://www.sec.gov/Archives/edgar/data/315852/000095013405004035/0000950134-05-004035.txt,1
ADM,7084,1994-09-27,https://www.sec.gov/Archives/edgar/data/7084/0000007084-94-000015.txt,1
EW,1099800,2004-03-12,https://www.sec.gov/Archives/edgar/data/1099800/000104746904007726/0001047469-04-007726.txt,1
MOS,1285785,2010-07-23,https://www.sec.gov/Archives/edgar/data/1285785/000119312510164140/0001193125-10-164140.txt,1
TMK,320335,2011-02-28,https://www.sec.gov/Archives/edgar/data/320335/000119312511049737/0001193125-11-049737.txt,1
PNC,713676,2003-03-13,https://www.sec.gov/Archives/edgar/data/713676/000095012803000346/0000950128-03-000346.txt,1
EFX,33185,2013-02-22,https://www.sec.gov/Archives/edgar/data/33185/000114420413010696/0001144204-13-010696.txt,1
UNP,100885,2010-02-05,https://www.sec.gov/Archives/edgar/data/100885/000119312510023294/0001193125-10-023294.txt,1
GD,40533,2013-02-08,https://www.sec.gov/Archives/edgar/data/40533/000004053313000005/0000040533-13-000005.txt,1
PSX,1534701,2016-02-19,https://www.sec.gov/Archives/edgar/data/1534701/000153470116000119/0001534701-16-000119.txt,1
MRO,101778,2010-02-26,https://www.sec.gov/Archives/edgar/data/101778/000119312510042898/0001193125-10-042898.txt,1
HON,773840,2009-02-13,https://www.sec.gov/Archives/edgar/data/773840/000093041309000801/0000930413-09-000801.txt,1
GM,1467858,2015-02-04,https://www.sec.gov/Archives/edgar/data/1467858/000146785815000036/0001467858-15-000036.txt,1
BMY,14272,2008-02-22,https://www.sec.gov/Archives/edgar/data/14272/000119312508035566/0001193125-08-035566.txt,0
EXC,1109357,2006-02-15,https://www.sec.gov/Archives/edgar/data/1109357/000119312506032686/0001193125-06-032686.txt,1
KR,56873,2009-03-31,https://www.sec.gov/Archives/edgar/data/56873/000110465909021710/0001104659-09-021710.txt,0
MTB,36270,1996-03-15,https://www.sec.gov/Archives/edgar/data/36270/0000950146-96-000453.txt,1
XRAY,818479,2001-03-20,https://www.sec.gov/Archives/edgar/data/818479/000081847901000004/0000818479-01-000004.txt,1
PBI,78814,2003-03-18,https://www.sec.gov/Archives/edgar/data/78814/000095013003002130/0000950130-03-002130.txt,1
T,732717,2015-02-20,https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/0000732717-15-000016.txt,1
XRX,108772,2003-03-31,https://www.sec.gov/Archives/edgar/data/108772/000095013003002690/0000950130-03-002690.txt,1
APA,6769,1994-03-21,https://www.sec.gov/Archives/edgar/data/6769/0000950129-94-000191.txt,1
MOS,1285785,2006-08-11,https://www.sec.gov/Archives/edgar/data/1285785/000119312506170786/0001193125-06-170786.txt,1
FOSL,883569,1997-03-31,https://www.sec.gov/Archives/edgar/data/883569/0000912057-97-011284.txt,1
GPS,39911,2015-03-23,https://www.sec.gov/Archives/edgar/data/39911/000003991115000101/0000039911-15-000101.txt,0
LO,1424847,2014-02-21,https://www.sec.gov/Archives/edgar/data/1424847/000119312514062721/0001193125-14-062721.txt,1
ETR,65984,2014-02-27,https://www.sec.gov/Archives/edgar/data/65984/000006598414000065/0000065984-14-000065.txt,1
HBAN,49196,2002-03-07,https://www.sec.gov/Archives/edgar/data/49196/000095015202001558/0000950152-02-001558.txt,1
PBI,78814,2012-02-23,https://www.sec.gov/Archives/edgar/data/78814/000093041312001035/0000930413-12-001035.txt,0
CNP,1130310,2009-02-25,https://www.sec.gov/Archives/edgar/data/1130310/000113031009000004/0001130310-09-000004.txt,1
WFC,72971,2015-02-25,https://www.sec.gov/Archives/edgar/data/72971/000007297115000449/0000072971-15-000449.txt,1
NWL,814453,2015-03-02,https://www.sec.gov/Archives/edgar/data/814453/000081445315000041/0000814453-15-000041.txt,1
CI,701221,2013-02-28,https://www.sec.gov/Archives/edgar/data/701221/000104746913001925/0001047469-13-001925.txt,1
ETN,1551182,2013-02-28,https://www.sec.gov/Archives/edgar/data/1551182/000155118213000005/0001551182-13-000005.txt,1
WMB,107263,2007-02-28,https://www.sec.gov/Archives/edgar/data/107263/000095013407004337/0000950134-07-004337.txt,1
SHW,89800,2011-02-23,https://www.sec.gov/Archives/edgar/data/89800/000095012311017092/0000950123-11-017092.txt,1
MCD,63908,2003-03-12,https://www.sec.gov/Archives/edgar/data/63908/000104746903008450/0001047469-03-008450.txt,1
VFC,103379,2006-03-10,https://www.sec.gov/Archives/edgar/data/103379/000089322006000503/0000893220-06-000503.txt,1
MRO,101778,2017-02-24,https://www.sec.gov/Archives/edgar/data/101778/000010177817000046/0000101778-17-000046.txt,0
PNR,77360,2006-03-01,https://www.sec.gov/Archives/edgar/data/77360/000095013406003965/0000950134-06-003965.txt,0
UPS,1090727,2011-02-28,https://www.sec.gov/Archives/edgar/data/1090727/000119312511049356/0001193125-11-049356.txt,1
CMS,811156,2006-02-24,https://www.sec.gov/Archives/edgar/data/811156/000095012406000851/0000950124-06-000851.txt,1
WMB,107263,2016-02-26,https://www.sec.gov/Archives/edgar/data/107263/000010726316000021/0000107263-16-000021.txt,1
FSLR,1274494,2013-02-27,https://www.sec.gov/Archives/edgar/data/1274494/000127449413000006/0001274494-13-000006.txt,1
JOY,801898,2009-12-22,https://www.sec.gov/Archives/edgar/data/801898/000080189809000167/0000801898-09-000167.txt,1
VTR,740260,2014-02-18,https://www.sec.gov/Archives/edgar/data/740260/000074026014000063/0000740260-14-000063.txt,1
FE,1031296,2015-02-17,https://www.sec.gov/Archives/edgar/data/1031296/000103129615000011/0001031296-15-000011.txt,0
LLY,59478,2007-02-28,https://www.sec.gov/Archives/edgar/data/59478/000095013707003013/0000950137-07-003013.txt,1
SBUX,829224,2009-11-20,https://www.sec.gov/Archives/edgar/data/829224/000095012309064772/0000950123-09-064772.txt,1
TAP,24545,1994-03-28,https://www.sec.gov/Archives/edgar/data/24545/0000024545-94-000002.txt,1
FTR,20520,2012-02-23,https://www.sec.gov/Archives/edgar/data/20520/000002052012000020/0000020520-12-000020.txt,0
CELG,816284,1998-03-31,https://www.sec.gov/Archives/edgar/data/816284/0000950146-98-000518.txt,1
CERN,804753,2000-03-29,https://www.sec.gov/Archives/edgar/data/804753/0000804753-00-000052.txt,1
EW,1099800,2010-02-26,https://www.sec.gov/Archives/edgar/data/1099800/000104746910001539/0001047469-10-001539.txt,1
APH,820313,2012-02-24,https://www.sec.gov/Archives/edgar/data/820313/000110465912012448/0001104659-12-012448.txt,1
DAL,27904,2016-02-05,https://www.sec.gov/Archives/edgar/data/27904/000002790416000018/0000027904-16-000018.txt,0
PCG,1004980,2000-03-08,https://www.sec.gov/Archives/edgar/data/1004980/0000929624-00-000321.txt,1
CCL,815097,2008-01-29,https://www.sec.gov/Archives/edgar/data/815097/000116923208000308/0001169232-08-000308.txt,0
GMCR,909954,2009-11-25,https://www.sec.gov/Archives/edgar/data/909954/000119312509242474/0001193125-09-242474.txt,1
EMR,32604,2002-12-23,https://www.sec.gov/Archives/edgar/data/32604/000003260402000022/0000032604-02-000022.txt,0
JPM,19617,1994-03-25,https://www.sec.gov/Archives/edgar/data/19617/0000950123-94-000607.txt,0
AEE,1002910,2016-02-26,https://www.sec.gov/Archives/edgar/data/1002910/000100291016000205/0001002910-16-000205.txt,1
LLY,59478,2006-03-01,https://www.sec.gov/Archives/edgar/data/59478/000095013706002395/0000950137-06-002395.txt,0
PNR,77360,2014-02-25,https://www.sec.gov/Archives/edgar/data/77360/000007736014000010/0000077360-14-000010.txt,0
PEP,77476,2013-02-21,https://www.sec.gov/Archives/edgar/data/77476/000144530513000278/0001445305-13-000278.txt,1
XLNX,743988,2014-05-16,https://www.sec.gov/Archives/edgar/data/743988/000074398814000026/0000743988-14-000026.txt,0
VTR,740260,2008-02-29,https://www.sec.gov/Archives/edgar/data/740260/000119312508042265/0001193125-08-042265.txt,0
SRE,1032208,2001-03-13,https://www.sec.gov/Archives/edgar/data/1032208/000008652101000006/0000086521-01-000006.txt,1
GPC,40987,2011-02-25,https://www.sec.gov/Archives/edgar/data/40987/000095012311018264/0000950123-11-018264.txt,1
CHK,895126,2010-03-01,https://www.sec.gov/Archives/edgar/data/895126/000119312510044784/0001193125-10-044784.txt,1
CL,21665,2014-02-20,https://www.sec.gov/Archives/edgar/data/21665/000154554714000003/0001545547-14-000003.txt,1
ADP,8670,2003-09-12,https://www.sec.gov/Archives/edgar/data/8670/000000867003000283/0000008670-03-000283.txt,1
AVY,8818,2013-02-27,https://www.sec.gov/Archives/edgar/data/8818/000104746913001812/0001047469-13-001812.txt,1
APC,773910,2012-02-21,https://www.sec.gov/Archives/edgar/data/773910/000119312512070408/0001193125-12-070408.txt,0
PFG,1126328,2005-03-04,https://www.sec.gov/Archives/edgar/data/1126328/000104746905005426/0001047469-05-005426.txt,1
CAT,18230,2006-02-22,https://www.sec.gov/Archives/edgar/data/18230/000001823006000139/0000018230-06-000139.txt,1
KIM,879101,2008-02-28,https://www.sec.gov/Archives/edgar/data/879101/000139843208000075/0001398432-08-000075.txt,0
XOM,34088,2008-02-28,https://www.sec.gov/Archives/edgar/data/34088/000119312508041781/0001193125-08-041781.txt,0
ADP,8670,2000-09-12,https://www.sec.gov/Archives/edgar/data/8670/000000867000000026/0000008670-00-000026.txt,1
CELG,816284,1999-03-31,https://www.sec.gov/Archives/edgar/data/816284/0000950146-99-000679.txt,1
ADM,7084,2005-09-09,https://www.sec.gov/Archives/edgar/data/7084/000000708405000350/0000007084-05-000350.txt,1
KR,56873,2012-03-27,https://www.sec.gov/Archives/edgar/data/56873/000110465912021358/0001104659-12-021358.txt,1
JEC,52988,1994-12-28,https://www.sec.gov/Archives/edgar/data/52988/0000898430-94-000977.txt,0
CELG,816284,2004-03-15,https://www.sec.gov/Archives/edgar/data/816284/000100515004000762/0001005150-04-000762.txt,1
GPC,40987,2001-03-12,https://www.sec.gov/Archives/edgar/data/40987/000095014401003447/0000950144-01-003447.txt,1
XLNX,743988,2016-05-17,https://www.sec.gov/Archives/edgar/data/743988/000074398816000063/0000743988-16-000063.txt,1
EW,1099800,2001-03-27,https://www.sec.gov/Archives/edgar/data/1099800/000091205701008463/0000912057-01-008463.txt,1
SIAL,90185,2002-03-29,https://www.sec.gov/Archives/edgar/data/90185/000095013102001275/0000950131-02-001275.txt,1
AIZ,1267238,2011-02-23,https://www.sec.gov/Archives/edgar/data/1267238/000119312511043706/0001193125-11-043706.txt,1
ADP,8670,2010-08-25,https://www.sec.gov/Archives/edgar/data/8670/000120677410001881/0001206774-10-001881.txt,1
MHK,851968,2007-02-26,https://www.sec.gov/Archives/edgar/data/851968/000119312507039047/0001193125-07-039047.txt,0
SIAL,90185,1994-03-31,https://www.sec.gov/Archives/edgar/data/90185/0000090185-94-000003.txt,0
RSG,1060391,2016-02-12,https://www.sec.gov/Archives/edgar/data/1060391/000106039116000060/0001060391-16-000060.txt,1
MRO,101778,2003-03-10,https://www.sec.gov/Archives/edgar/data/101778/000089924303000495/0000899243-03-000495.txt,1
WHR,106640,2012-02-22,https://www.sec.gov/Archives/edgar/data/106640/000010664012000006/0000106640-12-000006.txt,1
ADM,7084,2009-08-26,https://www.sec.gov/Archives/edgar/data/7084/000000708409000051/0000007084-09-000051.txt,1
XRX,108772,1998-03-23,https://www.sec.gov/Archives/edgar/data/108772/0000108772-98-000006.txt,1
PX,884905,2012-02-29,https://www.sec.gov/Archives/edgar/data/884905/000119312512087618/0001193125-12-087618.txt,1
TXN,97476,2006-02-28,https://www.sec.gov/Archives/edgar/data/97476/000119312506041333/0001193125-06-041333.txt,0
ROP,882835,2010-02-26,https://www.sec.gov/Archives/edgar/data/882835/000088283510000009/0000882835-10-000009.txt,1
BLK,1364742,2012-02-28,https://www.sec.gov/Archives/edgar/data/1364742/000119312512085869/0001193125-12-085869.txt,1
WHR,106640,2003-03-14,https://www.sec.gov/Archives/edgar/data/106640/000095013103001354/0000950131-03-001354.txt,1
JWN,72333,2009-03-23,https://www.sec.gov/Archives/edgar/data/72333/000095013409005871/0000950134-09-005871.txt,1
T,732717,2005-03-11,https://www.sec.gov/Archives/edgar/data/732717/000073271705000176/0000732717-05-000176.txt,1
HIG,874766,2007-02-23,https://www.sec.gov/Archives/edgar/data/874766/000095012307002663/0000950123-07-002663.txt,0
JNJ,200406,2004-03-11,https://www.sec.gov/Archives/edgar/data/200406/000095012304003155/0000950123-04-003155.txt,1
MHK,851968,2008-02-29,https://www.sec.gov/Archives/edgar/data/851968/000119312508043355/0001193125-08-043355.txt,0
PBCT,1378946,2012-02-29,https://www.sec.gov/Archives/edgar/data/1378946/000119312512089553/0001193125-12-089553.txt,0
FTR,20520,2015-02-25,https://www.sec.gov/Archives/edgar/data/20520/000002052015000011/0000020520-15-000011.txt,0
CBG,1138118,2014-03-03,https://www.sec.gov/Archives/edgar/data/1138118/000119312514080228/0001193125-14-080228.txt,1
ADP,8670,1998-09-23,https://www.sec.gov/Archives/edgar/data/8670/0001047469-98-035178.txt,1
FOSL,883569,2013-02-27,https://www.sec.gov/Archives/edgar/data/883569/000104746913001813/0001047469-13-001813.txt,1
AMT,1053507,2005-03-30,https://www.sec.gov/Archives/edgar/data/1053507/000119312505064722/0001193125-05-064722.txt,1
WHR,106640,2006-03-01,https://www.sec.gov/Archives/edgar/data/106640/000104746906002674/0001047469-06-002674.txt,1
JWN,72333,2017-03-20,https://www.sec.gov/Archives/edgar/data/72333/000007233317000071/0000072333-17-000071.txt,1
ETR,65984,1997-03-10,https://www.sec.gov/Archives/edgar/data/65984/0000065984-97-000020.txt,1
ATI,1018963,2003-03-24,https://www.sec.gov/Archives/edgar/data/1018963/000095012803000412/0000950128-03-000412.txt,1
BMS,11199,2011-03-01,https://www.sec.gov/Archives/edgar/data/11199/000110465911011309/0001104659-11-011309.txt,0
MSFT,789019,1994-09-27,https://www.sec.gov/Archives/edgar/data/789019/0000891020-94-000175.txt,1
AMT,1053507,2002-04-01,https://www.sec.gov/Archives/edgar/data/1053507/000092701602001828/0000927016-02-001828.txt,0
IP,51434,2013-02-26,https://www.sec.gov/Archives/edgar/data/51434/000005143413000004/0000051434-13-000004.txt,1
IBM,51143,2009-02-24,https://www.sec.gov/Archives/edgar/data/51143/000104746909001737/0001047469-09-001737.txt,1
WFC,72971,2008-02-29,https://www.sec.gov/Archives/edgar/data/72971/000095013408003822/0000950134-08-003822.txt,1
HRB,12659,1998-07-29,https://www.sec.gov/Archives/edgar/data/12659/0000950124-98-004013.txt,1
AMT,1053507,2016-02-26,https://www.sec.gov/Archives/edgar/data/1053507/000105350716000018/0001053507-16-000018.txt,1
ADM,7084,2012-08-27,https://www.sec.gov/Archives/edgar/data/7084/000000708412000034/0000007084-12-000034.txt,0
MAC,912242,1998-03-26,https://www.sec.gov/Archives/edgar/data/912242/0001047469-98-011649.txt,0
FE,1031296,2005-03-10,https://www.sec.gov/Archives/edgar/data/1031296/000103129605000087/0001031296-05-000087.txt,1
LUK,96223,2017-02-27,https://www.sec.gov/Archives/edgar/data/96223/000009622317000009/0000096223-17-000009.txt,1
ATI,1018963,2013-02-28,https://www.sec.gov/Archives/edgar/data/1018963/000119312513084310/0001193125-13-084310.txt,1
DAL,27904,2013-02-13,https://www.sec.gov/Archives/edgar/data/27904/000144530513000209/0001445305-13-000209.txt,1
ECL,31462,2005-03-03,https://www.sec.gov/Archives/edgar/data/31462/000110465905009384/0001104659-05-009384.txt,1
ED,1047862,2015-02-19,https://www.sec.gov/Archives/edgar/data/1047862/000119312515054350/0001193125-15-054350.txt,1
PCAR,75362,2013-02-27,https://www.sec.gov/Archives/edgar/data/75362/000119312513080215/0001193125-13-080215.txt,1
EXPD,746515,2005-03-16,https://www.sec.gov/Archives/edgar/data/746515/000110465905011481/0001104659-05-011481.txt,1
LH,920148,2000-03-17,https://www.sec.gov/Archives/edgar/data/920148/0000920148-00-000009.txt,1
OI,812074,2014-02-13,https://www.sec.gov/Archives/edgar/data/812074/000104746914000875/0001047469-14-000875.txt,0
FOSL,883569,2007-08-08,https://www.sec.gov/Archives/edgar/data/883569/000114036107015655/0001140361-07-015655.txt,1
KEY,91576,2009-02-27,https://www.sec.gov/Archives/edgar/data/91576/000095015209001970/0000950152-09-001970.txt,0
LUV,92380,2011-02-08,https://www.sec.gov/Archives/edgar/data/92380/000119312511026045/0001193125-11-026045.txt,0
AGN,850693,2013-02-26,https://www.sec.gov/Archives/edgar/data/850693/000085069313000002/0000850693-13-000002.txt,1
GE,40545,2010-02-19,https://www.sec.gov/Archives/edgar/data/40545/000004054510000010/0000040545-10-000010.txt,1
PRU,1137774,2006-02-28,https://www.sec.gov/Archives/edgar/data/1137774/000119312506041378/0001193125-06-041378.txt,1
XRAY,818479,2008-02-25,https://www.sec.gov/Archives/edgar/data/818479/000081847908000032/0000818479-08-000032.txt,0
FISV,798354,2008-02-28,https://www.sec.gov/Archives/edgar/data/798354/000119312508041891/0001193125-08-041891.txt,0
PEP,77476,2007-02-20,https://www.sec.gov/Archives/edgar/data/77476/000119312507035201/0001193125-07-035201.txt,1
NWL,814453,2000-03-30,https://www.sec.gov/Archives/edgar/data/814453/0000895813-00-000093.txt,0
KEY,91576,2003-03-21,https://www.sec.gov/Archives/edgar/data/91576/000095015203003197/0000950152-03-003197.txt,1
EMR,32604,2011-11-22,https://www.sec.gov/Archives/edgar/data/32604/000114420411066373/0001144204-11-066373.txt,0
PFG,1126328,2009-02-18,https://www.sec.gov/Archives/edgar/data/1126328/000104746909001547/0001047469-09-001547.txt,1
BMS,11199,2015-02-20,https://www.sec.gov/Archives/edgar/data/11199/000001119915000006/0000011199-15-000006.txt,1
SYMC,849399,1995-06-08,https://www.sec.gov/Archives/edgar/data/849399/0000912057-95-004482.txt,1
CCL,815097,2011-01-31,https://www.sec.gov/Archives/edgar/data/815097/000119312511018320/0001193125-11-018320.txt,0
NE,1458891,2014-02-28,https://www.sec.gov/Archives/edgar/data/1458891/000119312514076924/0001193125-14-076924.txt,0
MTB,36270,2008-02-21,https://www.sec.gov/Archives/edgar/data/36270/000095015208001291/0000950152-08-001291.txt,0
FOSL,883569,2005-03-17,https://www.sec.gov/Archives/edgar/data/883569/000110465905011874/0001104659-05-011874.txt,0
WHR,106640,2016-02-16,https://www.sec.gov/Archives/edgar/data/106640/000010664016000068/0000106640-16-000068.txt,1
